step,epoch,split,loss,RPA,RCA,MAE_cents,learning_rate,wall_time_sec
231800,2,train,0.014137,0.6751,0.6789,99.75,4.97e-05,12745.3
231900,2,train,0.014801,0.6661,0.6689,108.95,4.97e-05,12749.6
232000,2,train,0.014241,0.6806,0.6837,101.18,4.97e-05,12753.9
232100,2,train,0.014159,0.6721,0.6749,97.36,4.97e-05,12758.2
232200,2,train,0.014637,0.6764,0.6824,108.96,4.97e-05,12762.4
232300,2,train,0.014289,0.6758,0.6783,101.86,4.97e-05,12766.7
232400,2,train,0.014438,0.6778,0.6801,99.67,4.97e-05,12771.0
232500,2,train,0.013992,0.6998,0.7017,94.08,4.97e-05,12775.3
232600,2,train,0.014586,0.6727,0.6759,108.02,4.97e-05,12779.6
232700,2,train,0.014094,0.6868,0.6906,103.64,4.97e-05,12783.9
232800,2,train,0.014577,0.6794,0.6843,104.25,4.97e-05,12788.2
232900,2,train,0.014267,0.6800,0.6819,96.39,4.97e-05,12792.5
233000,2,train,0.014267,0.6672,0.6697,101.66,4.97e-05,12796.8
233100,2,train,0.014373,0.6769,0.6794,102.00,4.97e-05,12801.1
233200,2,train,0.014098,0.6833,0.6862,94.98,4.97e-05,12805.4
233300,2,train,0.014107,0.6796,0.6828,103.49,4.97e-05,12809.7
233400,2,train,0.014763,0.6692,0.6723,107.99,4.97e-05,12814.0
233500,2,train,0.014087,0.6671,0.6694,98.21,4.97e-05,12818.3
233600,2,train,0.014212,0.6791,0.6814,101.25,4.97e-05,12822.6
233700,2,train,0.014718,0.6610,0.6642,100.12,4.97e-05,12826.9
233800,2,train,0.014024,0.6796,0.6832,98.33,4.97e-05,12831.2
233900,2,train,0.014375,0.6807,0.6845,101.37,4.97e-05,12835.5
234000,2,train,0.014177,0.6765,0.6804,98.75,4.97e-05,12839.8
234100,2,train,0.014600,0.6678,0.6716,106.58,4.97e-05,12844.1
234200,2,train,0.014614,0.6668,0.6706,110.45,4.97e-05,12848.4
234300,2,train,0.014217,0.6789,0.6812,97.51,4.97e-05,12852.7
234400,2,train,0.014459,0.6777,0.6812,103.50,4.97e-05,12857.0
234500,2,train,0.013877,0.6842,0.6878,90.41,4.97e-05,12861.3
234600,2,train,0.014363,0.6807,0.6864,97.69,4.97e-05,12865.6
234700,2,train,0.014344,0.6651,0.6680,100.18,4.97e-05,12869.9
234800,2,train,0.014372,0.6724,0.6775,104.59,4.97e-05,12874.2
234900,2,train,0.014455,0.6702,0.6734,103.82,4.97e-05,12878.5
235000,2,train,0.014129,0.6768,0.6790,99.73,4.97e-05,12882.8
235100,2,train,0.014639,0.6585,0.6618,103.80,4.97e-05,12887.4
235200,2,train,0.015225,0.6470,0.6515,111.46,4.97e-05,12891.7
235300,2,train,0.014121,0.6849,0.6888,97.46,4.97e-05,12896.0
235400,2,train,0.014455,0.6715,0.6738,99.60,4.97e-05,12900.3
235500,2,train,0.014179,0.6748,0.6771,98.82,4.97e-05,12904.6
235600,2,train,0.014242,0.6758,0.6784,100.15,4.97e-05,12908.9
235700,2,train,0.014109,0.6857,0.6879,97.12,4.97e-05,12913.2
235800,2,train,0.014408,0.6771,0.6794,95.61,4.97e-05,12917.5
235900,2,train,0.014163,0.6851,0.6877,98.72,4.97e-05,12921.8
236000,2,train,0.014633,0.6727,0.6788,104.18,4.97e-05,12926.1
236100,2,train,0.014498,0.6769,0.6797,108.41,4.97e-05,12930.4
236200,2,train,0.014545,0.6769,0.6811,105.88,4.97e-05,12934.7
236300,2,train,0.014377,0.6644,0.6680,101.07,4.97e-05,12939.0
236400,2,train,0.014260,0.6805,0.6834,97.91,4.97e-05,12943.3
236500,2,train,0.014451,0.6757,0.6799,105.62,4.97e-05,12947.6
236600,2,train,0.014584,0.6620,0.6671,107.30,4.97e-05,12951.9
236700,2,train,0.014559,0.6696,0.6722,103.33,4.97e-05,12956.2
236800,2,train,0.014265,0.6809,0.6841,96.86,4.97e-05,12960.5
236900,2,train,0.014707,0.6730,0.6779,105.57,4.97e-05,12964.8
237000,2,train,0.014447,0.6669,0.6701,101.07,4.97e-05,12969.1
237100,2,train,0.014563,0.6598,0.6624,110.13,4.97e-05,12973.4
237200,2,train,0.014360,0.6710,0.6754,98.83,4.97e-05,12977.7
237300,2,train,0.014429,0.6818,0.6846,104.77,4.97e-05,12982.0
237400,2,train,0.014187,0.6759,0.6787,98.85,4.97e-05,12986.3
237500,2,train,0.014280,0.6820,0.6861,97.45,4.97e-05,12990.6
237600,2,train,0.014390,0.6780,0.6818,101.69,4.97e-05,12994.9
237700,2,train,0.014012,0.6864,0.6905,97.01,4.97e-05,12999.2
237800,2,train,0.014290,0.6794,0.6822,100.79,4.97e-05,13003.5
237900,2,train,0.014439,0.6757,0.6783,98.79,4.97e-05,13007.8
238000,2,train,0.014128,0.6792,0.6843,101.03,4.97e-05,13012.1
238100,2,train,0.014521,0.6775,0.6804,100.50,4.97e-05,13016.4
238200,2,train,0.014001,0.6839,0.6859,102.03,4.97e-05,13020.7
238300,2,train,0.014172,0.6856,0.6891,96.82,4.97e-05,13025.0
238400,2,train,0.014526,0.6644,0.6685,102.97,4.97e-05,13029.3
238500,2,train,0.014159,0.6692,0.6721,101.48,4.97e-05,13033.6
238600,2,train,0.014034,0.6876,0.6912,100.01,4.97e-05,13037.9
238700,2,train,0.014296,0.6770,0.6821,98.48,4.97e-05,13042.2
238800,2,train,0.014090,0.6974,0.7019,96.42,4.97e-05,13046.5
238900,2,train,0.014414,0.6710,0.6746,95.63,4.97e-05,13050.8
239000,2,train,0.014383,0.6654,0.6686,106.62,4.97e-05,13055.1
239100,2,train,0.014377,0.6625,0.6657,103.72,4.97e-05,13059.4
239200,2,train,0.014092,0.6839,0.6855,101.17,4.97e-05,13063.6
239300,2,train,0.014050,0.6819,0.6841,97.07,4.97e-05,13068.0
239400,2,train,0.014359,0.6855,0.6884,97.87,4.97e-05,13072.3
239500,2,train,0.014513,0.6821,0.6850,98.63,4.97e-05,13076.6
239600,2,train,0.014300,0.6964,0.7012,97.41,4.97e-05,13080.9
239700,2,train,0.014684,0.6784,0.6838,106.14,4.97e-05,13085.2
239800,2,train,0.014501,0.6706,0.6747,99.15,4.97e-05,13089.5
239900,2,train,0.014226,0.6694,0.6726,101.65,4.97e-05,13093.8
240000,2,train,0.014292,0.6884,0.6920,97.93,4.97e-05,13098.1
240000,2,val,0.015963,0.4321,0.4349,148.11,4.97e-05,13215.1
240100,2,train,0.014660,0.6869,0.6897,102.23,4.97e-05,13219.6
240200,2,train,0.014137,0.6781,0.6823,97.76,4.97e-05,13223.9
240300,2,train,0.014178,0.6775,0.6803,96.57,4.97e-05,13228.2
240400,2,train,0.014528,0.6612,0.6676,110.07,4.97e-05,13232.5
240500,2,train,0.014558,0.6799,0.6841,103.90,4.97e-05,13236.8
240600,2,train,0.014018,0.6695,0.6736,98.44,4.97e-05,13241.1
240700,2,train,0.014462,0.6555,0.6583,102.99,4.97e-05,13245.4
240800,2,train,0.013976,0.6873,0.6895,97.86,4.97e-05,13249.8
240900,2,train,0.014158,0.6685,0.6713,100.90,4.97e-05,13254.1
241000,2,train,0.014222,0.6745,0.6787,103.16,4.97e-05,13258.4
241100,2,train,0.014167,0.6724,0.6759,98.30,4.97e-05,13262.6
241200,2,train,0.014330,0.6640,0.6666,98.99,4.97e-05,13266.9
241300,2,train,0.014397,0.6765,0.6811,102.38,4.97e-05,13271.2
241400,2,train,0.014180,0.6709,0.6744,96.90,4.97e-05,13275.5
241500,2,train,0.014288,0.6694,0.6739,101.45,4.97e-05,13279.8
241600,2,train,0.014137,0.6851,0.6880,96.99,4.97e-05,13284.1
241700,2,train,0.014589,0.6680,0.6725,105.59,4.97e-05,13288.4
241800,2,train,0.014712,0.6708,0.6747,106.19,4.97e-05,13292.7
241900,2,train,0.014242,0.6804,0.6843,103.02,4.97e-05,13297.0
242000,2,train,0.014249,0.6641,0.6667,103.78,4.97e-05,13301.3
242100,2,train,0.014577,0.6694,0.6720,100.94,4.97e-05,13305.6
242200,2,train,0.014367,0.6705,0.6733,101.94,4.97e-05,13309.9
242300,2,train,0.014307,0.6825,0.6866,101.83,4.97e-05,13314.2
242400,2,train,0.013957,0.6861,0.6894,99.89,4.97e-05,13318.5
242500,2,train,0.014588,0.6648,0.6699,105.26,4.97e-05,13322.8
242600,2,train,0.013924,0.6720,0.6743,96.71,4.97e-05,13327.1
242700,2,train,0.014459,0.6761,0.6803,103.05,4.97e-05,13331.4
242800,2,train,0.014181,0.6693,0.6726,103.61,4.97e-05,13335.7
242900,2,train,0.014407,0.6669,0.6707,100.97,4.97e-05,13340.0
243000,2,train,0.014550,0.6686,0.6724,106.40,4.97e-05,13344.3
243100,2,train,0.014738,0.6668,0.6700,104.30,4.97e-05,13348.6
243200,2,train,0.014316,0.6609,0.6641,106.21,4.97e-05,13352.9
243300,2,train,0.014203,0.6671,0.6699,105.27,4.97e-05,13357.2
243400,2,train,0.014582,0.6693,0.6722,106.20,4.97e-05,13361.5
243500,2,train,0.014558,0.6644,0.6670,102.06,4.97e-05,13365.8
243600,2,train,0.014093,0.6806,0.6842,92.88,4.97e-05,13370.1
243700,2,train,0.014311,0.6634,0.6663,105.48,4.97e-05,13374.4
243800,2,train,0.014480,0.6742,0.6781,106.21,4.97e-05,13378.7
243900,2,train,0.014288,0.6818,0.6859,96.26,4.97e-05,13383.0
244000,2,train,0.014154,0.6700,0.6726,101.80,4.97e-05,13387.3
244100,2,train,0.014165,0.6787,0.6845,100.50,4.97e-05,13391.6
244200,2,train,0.014103,0.6725,0.6766,100.32,4.97e-05,13395.9
244300,2,train,0.014338,0.6707,0.6738,100.69,4.97e-05,13400.2
244400,2,train,0.014384,0.6753,0.6808,103.82,4.97e-05,13404.5
244500,2,train,0.014241,0.6857,0.6886,95.06,4.97e-05,13408.8
244600,2,train,0.014094,0.6778,0.6798,97.19,4.97e-05,13413.1
244700,2,train,0.014418,0.6634,0.6673,102.60,4.97e-05,13417.4
244800,2,train,0.014344,0.6830,0.6868,101.60,4.97e-05,13421.7
244900,2,train,0.014458,0.6798,0.6837,102.46,4.97e-05,13426.0
245000,2,train,0.014176,0.6737,0.6775,102.02,4.97e-05,13430.3
245100,2,train,0.014180,0.6747,0.6776,99.84,4.97e-05,13434.9
245200,2,train,0.014467,0.6697,0.6745,105.89,4.97e-05,13439.2
245300,2,train,0.013900,0.6665,0.6688,94.54,4.97e-05,13443.5
245400,2,train,0.014314,0.6860,0.6889,99.93,4.97e-05,13447.8
245500,2,train,0.014217,0.6750,0.6783,99.11,4.97e-05,13452.1
245600,2,train,0.014234,0.6784,0.6816,94.68,4.97e-05,13456.4
245700,2,train,0.014670,0.6642,0.6667,110.10,4.97e-05,13460.7
245800,2,train,0.013901,0.6794,0.6814,94.84,4.97e-05,13465.0
245900,2,train,0.014426,0.6740,0.6765,104.24,4.97e-05,13469.3
246000,2,train,0.014313,0.6761,0.6793,98.54,4.97e-05,13473.6
246100,2,train,0.014254,0.6742,0.6758,100.13,4.97e-05,13477.9
246200,2,train,0.014524,0.6794,0.6839,100.61,4.97e-05,13482.2
246300,2,train,0.014636,0.6646,0.6678,105.96,4.97e-05,13486.5
246400,2,train,0.014195,0.6795,0.6831,99.95,4.97e-05,13490.8
246500,2,train,0.014381,0.6627,0.6653,101.55,4.97e-05,13495.1
246600,2,train,0.014429,0.6637,0.6673,106.65,4.97e-05,13499.4
246700,2,train,0.014024,0.6701,0.6730,96.48,4.97e-05,13503.7
246800,2,train,0.014265,0.6901,0.6949,94.93,4.97e-05,13508.0
246900,2,train,0.014550,0.6762,0.6806,104.42,4.97e-05,13512.3
247000,2,train,0.014867,0.6532,0.6577,110.62,4.97e-05,13516.6
247100,2,train,0.013955,0.6816,0.6848,98.12,4.97e-05,13520.9
247200,2,train,0.014182,0.6821,0.6875,103.86,4.97e-05,13525.2
247300,2,train,0.014344,0.6656,0.6678,101.35,4.97e-05,13529.5
247400,2,train,0.014226,0.6781,0.6797,93.71,4.97e-05,13533.8
247500,2,train,0.014327,0.6722,0.6735,100.07,4.97e-05,13538.1
247600,2,train,0.014557,0.6805,0.6856,105.44,4.97e-05,13542.4
247700,2,train,0.014155,0.6699,0.6732,97.51,4.97e-05,13546.7
247800,2,train,0.014447,0.6705,0.6747,105.92,4.97e-05,13551.0
247900,2,train,0.014788,0.6839,0.6877,103.54,4.97e-05,13555.3
248000,2,train,0.014425,0.6654,0.6709,104.81,4.97e-05,13559.6
248100,2,train,0.014044,0.6750,0.6791,101.22,4.97e-05,13563.9
248200,2,train,0.014458,0.6639,0.6674,99.93,4.97e-05,13568.2
248300,2,train,0.014829,0.6694,0.6749,107.99,4.97e-05,13572.5
248400,2,train,0.014235,0.6659,0.6688,105.16,4.97e-05,13576.8
248500,2,train,0.014662,0.6572,0.6614,104.09,4.97e-05,13581.1
248600,2,train,0.014412,0.6628,0.6661,102.04,4.97e-05,13585.4
248700,2,train,0.014052,0.6867,0.6909,91.56,4.97e-05,13589.7
248800,2,train,0.014325,0.6738,0.6767,100.90,4.97e-05,13594.0
248900,2,train,0.014229,0.6714,0.6744,99.88,4.97e-05,13598.3
249000,2,train,0.013823,0.6742,0.6775,95.75,4.97e-05,13602.6
249100,2,train,0.014144,0.6953,0.6991,99.59,4.97e-05,13606.9
249200,2,train,0.014336,0.6628,0.6657,102.62,4.97e-05,13611.2
249300,2,train,0.014275,0.6693,0.6722,101.35,4.97e-05,13615.5
249400,2,train,0.014351,0.6778,0.6807,102.27,4.97e-05,13619.8
249500,2,train,0.014513,0.6775,0.6813,100.50,4.97e-05,13624.1
249600,2,train,0.014351,0.6752,0.6784,103.52,4.97e-05,13628.4
249700,2,train,0.014082,0.6741,0.6770,101.88,4.97e-05,13632.7
249800,2,train,0.014327,0.6806,0.6850,100.69,4.97e-05,13637.0
249900,2,train,0.014162,0.6858,0.6887,94.69,4.97e-05,13641.3
250000,2,train,0.014318,0.6732,0.6768,103.46,4.96e-05,13645.6
250000,2,val,0.016012,0.4177,0.4202,151.53,4.96e-05,13761.7
250100,2,train,0.014449,0.6632,0.6677,101.84,4.96e-05,13766.3
250200,2,train,0.014030,0.6771,0.6796,100.57,4.96e-05,13770.6
250300,2,train,0.014117,0.6836,0.6872,96.75,4.96e-05,13774.9
250400,2,train,0.014533,0.6762,0.6797,100.99,4.96e-05,13779.2
250500,2,train,0.014144,0.6745,0.6777,97.79,4.96e-05,13783.5
250600,2,train,0.014222,0.6785,0.6837,102.54,4.96e-05,13787.8
250700,2,train,0.014293,0.6856,0.6878,97.89,4.96e-05,13792.1
250800,2,train,0.014187,0.6820,0.6849,101.77,4.96e-05,13796.4
250900,2,train,0.014300,0.6792,0.6821,104.33,4.96e-05,13800.7
251000,2,train,0.014616,0.6765,0.6803,102.82,4.96e-05,13805.0
251100,2,train,0.013722,0.6854,0.6895,92.08,4.96e-05,13809.3
251200,2,train,0.013667,0.6976,0.7005,93.27,4.96e-05,13813.6
251300,2,train,0.014648,0.6614,0.6657,104.79,4.96e-05,13817.9
251400,2,train,0.014134,0.6773,0.6795,101.51,4.96e-05,13822.2
251500,2,train,0.014587,0.6603,0.6629,106.27,4.96e-05,13826.5
251600,2,train,0.014122,0.6748,0.6767,98.36,4.96e-05,13830.8
251700,2,train,0.014251,0.6670,0.6698,102.53,4.96e-05,13835.1
251800,2,train,0.014354,0.6757,0.6786,98.48,4.96e-05,13839.4
251900,2,train,0.014501,0.6787,0.6829,102.81,4.96e-05,13843.7
252000,2,train,0.014227,0.6851,0.6889,100.35,4.96e-05,13848.0
252100,2,train,0.014406,0.6752,0.6784,104.94,4.96e-05,13852.2
252200,2,train,0.014362,0.6797,0.6819,101.88,4.96e-05,13856.5
252300,2,train,0.014392,0.6803,0.6828,104.79,4.96e-05,13860.8
252400,2,train,0.014289,0.6692,0.6728,101.73,4.96e-05,13865.1
252500,2,train,0.014360,0.6717,0.6755,98.41,4.96e-05,13869.4
252600,2,train,0.014575,0.6690,0.6718,100.27,4.96e-05,13873.7
252700,2,train,0.014261,0.6660,0.6695,105.09,4.96e-05,13878.0
252800,2,train,0.014404,0.6754,0.6792,99.30,4.96e-05,13882.3
252900,2,train,0.014590,0.6688,0.6717,101.73,4.96e-05,13886.6
253000,2,train,0.014201,0.6878,0.6910,100.83,4.96e-05,13890.9
253100,2,train,0.014589,0.6640,0.6689,107.29,4.96e-05,13895.2
253200,2,train,0.014493,0.6743,0.6772,109.06,4.96e-05,13899.5
253300,2,train,0.014314,0.6762,0.6797,98.92,4.96e-05,13903.8
253400,2,train,0.014537,0.6624,0.6669,105.75,4.96e-05,13908.1
253500,2,train,0.013968,0.6747,0.6754,93.97,4.96e-05,13912.4
253600,2,train,0.014195,0.6802,0.6834,103.40,4.96e-05,13916.7
253700,2,train,0.013981,0.6830,0.6872,98.10,4.96e-05,13921.0
253800,2,train,0.014394,0.6761,0.6790,102.04,4.96e-05,13925.3
253900,2,train,0.014421,0.6697,0.6713,97.64,4.96e-05,13929.6
254000,2,train,0.014573,0.6554,0.6583,103.44,4.96e-05,13933.9
254100,2,train,0.014651,0.6706,0.6748,103.49,4.96e-05,13938.2
254200,2,train,0.014385,0.6694,0.6746,110.74,4.96e-05,13942.5
254300,2,train,0.013843,0.6881,0.6914,93.82,4.96e-05,13946.8
254400,2,train,0.014198,0.6863,0.6889,103.06,4.96e-05,13951.1
254500,2,train,0.014180,0.6829,0.6855,103.93,4.96e-05,13955.4
254600,2,train,0.014478,0.6737,0.6766,105.18,4.96e-05,13959.7
254700,2,train,0.014394,0.6684,0.6732,100.34,4.96e-05,13964.0
254800,2,train,0.014576,0.6546,0.6591,103.46,4.96e-05,13968.3
254900,2,train,0.014071,0.6743,0.6755,96.95,4.96e-05,13972.6
255000,2,train,0.014425,0.6734,0.6756,100.96,4.96e-05,13976.9
255100,2,train,0.013892,0.6853,0.6885,98.38,4.96e-05,13981.5
255200,2,train,0.014436,0.6726,0.6765,101.31,4.96e-05,13985.8
255300,2,train,0.014360,0.6769,0.6808,103.92,4.96e-05,13990.1
255400,2,train,0.014321,0.6806,0.6854,99.19,4.96e-05,13994.3
255500,2,train,0.014545,0.6542,0.6575,108.29,4.96e-05,13998.6
255600,2,train,0.014550,0.6556,0.6595,105.96,4.96e-05,14002.9
255700,2,train,0.014209,0.6677,0.6712,105.21,4.96e-05,14007.2
255800,2,train,0.014100,0.6712,0.6747,98.98,4.96e-05,14011.5
255900,2,train,0.014294,0.6748,0.6780,100.52,4.96e-05,14015.8
256000,2,train,0.014526,0.6743,0.6781,101.66,4.96e-05,14020.1
256100,2,train,0.013989,0.6704,0.6726,99.35,4.96e-05,14024.4
256200,2,train,0.014271,0.6870,0.6911,102.24,4.96e-05,14028.7
256300,2,train,0.014498,0.6586,0.6617,99.51,4.96e-05,14033.0
256400,2,train,0.014218,0.6667,0.6695,97.20,4.96e-05,14037.3
256500,2,train,0.014105,0.6804,0.6830,102.14,4.96e-05,14041.6
256600,2,train,0.014745,0.6729,0.6771,102.46,4.96e-05,14045.9
256700,2,train,0.014271,0.6761,0.6803,105.08,4.96e-05,14050.2
256800,2,train,0.014335,0.6695,0.6718,97.37,4.96e-05,14054.5
256900,2,train,0.014153,0.6847,0.6881,97.45,4.96e-05,14058.8
257000,2,train,0.014353,0.6795,0.6834,100.25,4.96e-05,14063.1
257100,2,train,0.014512,0.6617,0.6633,99.03,4.96e-05,14067.4
257200,2,train,0.014428,0.6686,0.6731,99.84,4.96e-05,14071.7
257300,2,train,0.014329,0.6780,0.6828,104.09,4.96e-05,14076.0
257400,2,train,0.014117,0.6761,0.6783,91.94,4.96e-05,14080.3
257500,2,train,0.014618,0.6738,0.6780,103.93,4.96e-05,14084.6
257600,2,train,0.014490,0.6737,0.6775,104.55,4.96e-05,14088.9
257700,2,train,0.014207,0.6814,0.6839,93.67,4.96e-05,14093.2
257800,2,train,0.013730,0.7012,0.7041,94.11,4.96e-05,14097.5
257900,2,train,0.013925,0.6818,0.6847,96.83,4.96e-05,14101.8
258000,2,train,0.014416,0.6648,0.6681,99.55,4.96e-05,14106.1
258100,2,train,0.014085,0.6909,0.6938,97.79,4.96e-05,14110.4
258200,2,train,0.013867,0.6821,0.6853,93.66,4.96e-05,14114.7
258300,2,train,0.014078,0.7005,0.7031,95.46,4.96e-05,14119.0
258400,2,train,0.014251,0.6868,0.6900,94.69,4.96e-05,14123.3
258500,2,train,0.014326,0.6780,0.6822,104.20,4.96e-05,14127.5
258600,2,train,0.014217,0.6918,0.6964,98.13,4.96e-05,14131.8
258700,2,train,0.014479,0.6683,0.6718,103.08,4.96e-05,14136.1
258800,2,train,0.014350,0.6666,0.6721,106.85,4.96e-05,14140.4
258900,2,train,0.014807,0.6599,0.6621,106.45,4.96e-05,14144.7
259000,2,train,0.014700,0.6467,0.6492,100.60,4.96e-05,14149.0
259100,2,train,0.013981,0.6801,0.6829,95.92,4.96e-05,14153.3
259200,2,train,0.014202,0.6846,0.6862,96.17,4.96e-05,14157.6
259300,2,train,0.014352,0.6755,0.6781,104.08,4.96e-05,14161.9
259400,2,train,0.014094,0.6740,0.6770,103.47,4.96e-05,14166.2
259500,2,train,0.014356,0.6834,0.6870,101.50,4.96e-05,14170.5
259600,2,train,0.014391,0.6646,0.6688,102.50,4.96e-05,14174.8
259700,2,train,0.014317,0.6652,0.6681,101.74,4.96e-05,14179.1
259800,2,train,0.014065,0.6746,0.6781,99.87,4.96e-05,14183.4
259900,2,train,0.014290,0.6698,0.6736,100.22,4.96e-05,14187.7
260000,2,train,0.014215,0.6717,0.6749,98.96,4.96e-05,14192.0
260000,2,val,0.015995,0.4134,0.4162,152.55,4.96e-05,14307.9
260100,2,train,0.014299,0.6753,0.6775,100.98,4.96e-05,14312.5
260200,2,train,0.014384,0.6717,0.6764,100.18,4.96e-05,14316.8
260300,2,train,0.014165,0.6724,0.6746,95.97,4.96e-05,14321.1
260400,2,train,0.014242,0.6911,0.6930,104.65,4.96e-05,14325.4
260500,2,train,0.014115,0.6752,0.6797,105.82,4.96e-05,14329.7
260600,2,train,0.014377,0.6740,0.6775,100.79,4.96e-05,14334.0
260700,2,train,0.014341,0.6745,0.6777,102.53,4.96e-05,14338.3
260800,2,train,0.014150,0.6794,0.6813,97.04,4.96e-05,14342.6
260900,2,train,0.014103,0.6798,0.6827,92.61,4.96e-05,14346.9
261000,2,train,0.014268,0.6633,0.6675,101.96,4.96e-05,14351.1
261100,2,train,0.014329,0.6673,0.6734,108.48,4.96e-05,14355.4
261200,2,train,0.014079,0.6888,0.6916,97.92,4.96e-05,14359.7
261300,2,train,0.014750,0.6590,0.6641,103.35,4.96e-05,14364.0
261400,2,train,0.014035,0.6841,0.6873,96.18,4.96e-05,14368.3
261500,2,train,0.013923,0.6941,0.6980,96.50,4.96e-05,14372.6
261600,2,train,0.014507,0.6666,0.6702,104.99,4.96e-05,14376.9
261700,2,train,0.013881,0.6741,0.6783,102.21,4.96e-05,14381.2
261800,2,train,0.014577,0.6652,0.6681,107.15,4.96e-05,14385.5
261900,2,train,0.014575,0.6695,0.6718,100.78,4.96e-05,14389.8
262000,2,train,0.014255,0.6749,0.6778,98.94,4.96e-05,14394.1
262100,2,train,0.014186,0.6822,0.6847,99.91,4.96e-05,14398.4
262200,2,train,0.014347,0.6712,0.6743,108.49,4.96e-05,14402.7
262300,2,train,0.014227,0.6706,0.6735,99.63,4.96e-05,14407.0
262400,2,train,0.014492,0.6735,0.6755,98.87,4.96e-05,14411.3
262500,2,train,0.014646,0.6632,0.6695,104.11,4.96e-05,14415.6
262600,2,train,0.014514,0.6616,0.6661,106.65,4.96e-05,14419.9
262700,2,train,0.013921,0.6707,0.6743,100.65,4.96e-05,14424.1
262800,2,train,0.014430,0.6751,0.6795,100.60,4.96e-05,14428.4
262900,2,train,0.014357,0.6684,0.6710,102.32,4.96e-05,14432.7
263000,2,train,0.014684,0.6643,0.6662,106.08,4.96e-05,14437.0
263100,2,train,0.014037,0.6786,0.6825,97.72,4.96e-05,14441.3
263200,2,train,0.014193,0.6711,0.6746,97.18,4.96e-05,14445.6
263300,2,train,0.014035,0.6817,0.6852,97.33,4.96e-05,14449.9
263400,2,train,0.014254,0.6742,0.6771,95.75,4.96e-05,14454.2
263500,2,train,0.014020,0.6847,0.6873,100.44,4.96e-05,14458.5
263600,2,train,0.014049,0.6760,0.6796,99.17,4.96e-05,14462.8
263700,2,train,0.014555,0.6850,0.6889,104.75,4.96e-05,14467.1
263800,2,train,0.014013,0.6770,0.6815,98.37,4.96e-05,14471.4
263900,2,train,0.014260,0.6764,0.6802,101.15,4.96e-05,14475.7
264000,2,train,0.014202,0.6738,0.6757,99.51,4.96e-05,14480.0
264100,2,train,0.014283,0.6723,0.6749,98.35,4.96e-05,14484.3
264200,2,train,0.014638,0.6708,0.6750,104.90,4.96e-05,14488.6
264300,2,train,0.014294,0.6725,0.6757,98.35,4.96e-05,14492.9
264400,2,train,0.014391,0.6731,0.6772,99.28,4.96e-05,14497.2
264500,2,train,0.014252,0.6800,0.6832,98.26,4.96e-05,14501.5
264600,2,train,0.014441,0.6742,0.6786,102.44,4.96e-05,14505.8
264700,2,train,0.014801,0.6594,0.6648,114.57,4.96e-05,14510.1
264800,2,train,0.014114,0.6726,0.6742,97.00,4.96e-05,14514.3
264900,2,train,0.014099,0.6788,0.6816,98.06,4.96e-05,14518.6
265000,2,train,0.014395,0.6826,0.6862,101.46,4.96e-05,14523.0
265100,2,train,0.014172,0.6861,0.6895,99.87,4.96e-05,14527.5
265200,2,train,0.014285,0.6756,0.6788,102.22,4.96e-05,14531.8
265300,2,train,0.014698,0.6554,0.6583,109.00,4.96e-05,14536.1
265400,2,train,0.014327,0.6658,0.6684,105.10,4.96e-05,14540.4
265500,2,train,0.014226,0.6727,0.6775,101.56,4.96e-05,14544.7
265600,2,train,0.014197,0.6836,0.6869,98.46,4.96e-05,14549.0
265700,2,train,0.014426,0.6579,0.6614,103.04,4.96e-05,14553.3
265800,2,train,0.014374,0.6574,0.6603,105.24,4.96e-05,14557.6
265900,2,train,0.014632,0.6495,0.6524,105.35,4.96e-05,14561.9
266000,2,train,0.014322,0.6649,0.6713,102.94,4.96e-05,14566.2
266100,2,train,0.014455,0.6732,0.6752,101.99,4.96e-05,14570.5
266200,2,train,0.014225,0.6762,0.6804,103.46,4.96e-05,14574.8
266300,2,train,0.013974,0.6860,0.6924,97.41,4.96e-05,14579.1
266400,2,train,0.014265,0.6600,0.6626,106.11,4.96e-05,14583.4
266500,2,train,0.014269,0.6835,0.6874,100.46,4.96e-05,14587.7
266600,2,train,0.014213,0.6635,0.6660,103.87,4.96e-05,14592.0
